questionnaire_id,questionnaire_name,version,instrument_type,sector,subtype,section,final_item,original_item,item_id,item_text,response_type,default_scoring,allowed_scoring,validation_status,source,source_line_start,source_line_end,notes
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,11,11,SEC-HEALTH-CLINICAL-F2015-011,¿En el centro existen habitaciones de aislamientos adecuadas para pacientes con enfermedades del grupo de riesgo 3 y 4?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",747,748,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,12,12,SEC-HEALTH-CLINICAL-F2015-012,¿En las zonas de contención 3 y 4 (habitaciones de aislamiento) el acceso está limitado al personal designado?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",749,750,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,13,13,SEC-HEALTH-CLINICAL-F2015-013,"¿El diseño del área de trabajo permite, en caso que sea necesario, ser precintada para su desinfección?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",751,752,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,14,14,SEC-HEALTH-CLINICAL-F2015-014,"¿Los lavabos, para uso del personal del centro, preferiblemente será accionable con el codo o con el pie?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",753,754,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,15,15,SEC-HEALTH-CLINICAL-F2015-015,¿Existen lavaojos por todo el centro de trabajo?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",755,755,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,16,16,SEC-HEALTH-CLINICAL-F2015-016,¿Los lavaojos están señalizados e identificados?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",756,756,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,17,17,SEC-HEALTH-CLINICAL-F2015-017,"¿El mobiliario es robusto y hay espacio suficiente, entre ellos, para facilitar la limpieza?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",757,757,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,18,18,SEC-HEALTH-CLINICAL-F2015-018,"¿Se dispone en todas las áreas de material para curas, desinfectantes y antisépticos para los ojos’",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",758,759,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,19,19,SEC-HEALTH-CLINICAL-F2015-019,"¿Las salas de descanso son adecuadas para comer, con nevera para alimentos,…?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",760,760,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,20,20,SEC-HEALTH-CLINICAL-F2015-020,"¿Existen bolsas para la ropa de lavandería, diferenciadas para la ropa posiblemente contaminada o muy sucio (que se hayan utilizado para recoger, por ejemplo, grandes cantidades de sangre o cualquier fluido biológico)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",761,763,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,21,21,SEC-HEALTH-CLINICAL-F2015-021,"¿Los laboratorios se encuentran en edificios o zonas separadas, de tal forma que está restringido el acceso?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",764,765,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS LUGARES DE TRABAJO,22,22,SEC-HEALTH-CLINICAL-F2015-022,¿Hay vestuarios provistos de dobles taquillas u otro sistema que impida que la ropa de trabajo se mezcle con la ropa de calle?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",766,767,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS EQUIPOS DE TRABAJO,23,23,SEC-HEALTH-CLINICAL-F2015-023,¿Se realizan limpiezas periódicas del sistema de ventilación y climatización de las instalaciones?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",769,769,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS EQUIPOS DE TRABAJO,24,24,SEC-HEALTH-CLINICAL-F2015-024,"¿Se realiza limpieza de las herramientas utilizadas con un agente desinfectante de amplio espectro (bactericida, fungicida y virucida)?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",770,771,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LOS EQUIPOS DE TRABAJO,25,25,SEC-HEALTH-CLINICAL-F2015-025,¿Se manipula y reutiliza material de vidrio (es preferible la utilización de material plástico que no se rompe tan fácilmente)?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",772,773,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,26,26,SEC-HEALTH-CLINICAL-F2015-026,"¿El personal lleva, en particular, ropa de trabajo y calzado adecuado y otras prendas de protección?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",780,781,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,27,27,SEC-HEALTH-CLINICAL-F2015-027,"¿Los detergentes, desinfectantes y sustancias similares se utilizan de forma que no afectan a los equipos e instrumentos de trabajo?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",782,783,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,28,28,SEC-HEALTH-CLINICAL-F2015-028,¿Para el secado de las manos existen toallas de papel desechables o corrientes de aire?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",784,784,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,29,29,SEC-HEALTH-CLINICAL-F2015-029,¿Después de atender a cada paciente se procede al lavado cuidadoso de las manos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",785,785,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,30,30,SEC-HEALTH-CLINICAL-F2015-030,¿Durante la jornada laboral no se utilizan ni anillos ni joyas?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",786,786,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,31,31,SEC-HEALTH-CLINICAL-F2015-031,¿Los trabajadores usan bata y uniforme de trabajo para evitar que pueda contaminarse la ropa de calle?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",787,788,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,32,32,SEC-HEALTH-CLINICAL-F2015-032,"¿Llevan bata limpia (no necesita que sea estéril) para proteger la piel y prevenir el manchado del uniforme durante los procedimientos que puedan producir salpicaduras de sangre, fluidos, secreciones o excreciones?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",789,791,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,33,33,SEC-HEALTH-CLINICAL-F2015-033,¿La bata si está muy manchada se cambia tan pronto como es posible y después se lavan las manos?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",792,793,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,34,34,SEC-HEALTH-CLINICAL-F2015-034,¿Los cortes y las heridas se cubren con apósitos impermeables?,yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",794,794,Use as source-preserved sector-specific instrument; do not label as validated.
sec_health_clinical,Centros sanitarios — Personal sanitario,final_2015_annex1_unvalidated,sector_specific_questionnaire,Centros sanitarios,Personal sanitario,CONDICIONES GENERALES DE LA HIGIENE DEL PERSONAL Y LOCALES,35,35,SEC-HEALTH-CLINICAL-F2015-035,"¿Se procede al lavado de manos, y de otras superficies, cuando hayan entrado en contacto con sangre u otros fluidos y siempre después de quitarse los guantes?",yes_no_not_applicable,binary_yes_no_na,binary_yes_no_na,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",795,796,Use as source-preserved sector-specific instrument; do not label as validated.
